"geno","env","loc","year","rep","block","row","col","variety","design_class","target_n","plot_id","yield","disease","height","heading","yld","family","sire","dam"
"G14","Y2_L1","L1","Y2","1","B3",6,4,"G14","fullrep_MET",1000,149,6.42870955661699,41.3309344276375,28.3867396885695,114.904942677691,6.42870955661699,"F002","P1","P36"
"G4","Y2_L1","L1","Y2","1","B1",3,3,"G4","fullrep_MET",1000,150,6.56866308833778,33.3011227913309,30.8154331488267,96.7116435458704,6.56866308833778,"F001","P1","P32"
"G20","Y2_L1","L1","Y2","2","B3",6,4,"G20","fullrep_MET",1000,151,7.10503641002593,37.8437037702298,35.6277031203745,107.938260251429,7.10503641002593,"F002","P1","P36"
"G33","Y2_L1","L1","Y2","2","B2",5,8,"G33","fullrep_MET",1000,152,6.33969242577544,42.7398415549573,31.1781300514028,97.005920594761,6.33969242577544,"F004","P1","P71"
"G41","Y2_L1","L1","Y2","2","B1",1,7,"G41","fullrep_MET",1000,153,7.414661366518,26.7398977424849,27.3112422631288,94.2445844148845,7.414661366518,"F005","P1","P46"
"G1","Y2_L1","L1","Y2","2","B3",6,6,"G1","fullrep_MET",1000,154,6.84510774705673,38.5376565057506,28.0996904871643,108.944557806025,6.84510774705673,"F001","P1","P32"
"G11","Y2_L1","L1","Y2","2","B1",2,4,"G11","fullrep_MET",1000,155,8.86585295071749,37.9634555434653,31.5703875135599,92.2700219167025,8.86585295071749,"F002","P1","P36"
"G9","Y2_L1","L1","Y2","2","B3",7,2,"G9","fullrep_MET",1000,156,7.89386286370395,37.6137204974573,34.2544769183787,102.757028752563,7.89386286370395,"F001","P1","P32"
"G47","Y2_L1","L1","Y2","2","B1",2,5,"G47","fullrep_MET",1000,157,8.02035570239588,22.7756992893139,26.1557676569965,83.9250436303196,8.02035570239588,"F005","P1","P46"
"G15","Y2_L1","L1","Y2","2","B2",4,3,"G15","fullrep_MET",1000,158,6.70063682437024,37.5788946609771,32.1606044993529,87.1567188225112,6.70063682437024,"F002","P1","P36"
"G7","Y2_L1","L1","Y2","2","B2",5,1,"G7","fullrep_MET",1000,159,6.52681693405535,32.698338879495,29.6624542004921,90.047177584464,6.52681693405535,"F001","P1","P32"
"G46","Y2_L1","L1","Y2","2","B2",5,3,"G46","fullrep_MET",1000,160,7.31850597341618,29.7666089164196,31.6910739309972,93.215377035,7.31850597341618,"F005","P1","P46"
"G48","Y2_L1","L1","Y2","2","B2",4,2,"G48","fullrep_MET",1000,161,7.08921118238138,33.6068416233126,27.4290109182608,106.904660303091,7.08921118238138,"F005","P1","P46"
"G4","Y2_L1","L1","Y2","2","B2",4,8,"G4","fullrep_MET",1000,162,6.24116999542494,35.2647651203011,28.7236521697165,94.2760553490964,6.24116999542494,"F001","P1","P32"
"G3","Y2_L1","L1","Y2","2","B2",4,7,"G3","fullrep_MET",1000,163,6.90275716085678,37.432237657296,29.0352621451137,87.5448025566104,6.90275716085678,"F001","P1","P32"
"G37","Y2_L1","L1","Y2","2","B1",2,2,"G37","fullrep_MET",1000,164,6.42285151754927,27.7175120443241,28.7387945201641,99.3233888995784,6.42285151754927,"F004","P1","P71"
"G45","Y2_L1","L1","Y2","2","B1",1,1,"G45","fullrep_MET",1000,165,5.3282375354855,30.8410007499403,33.950227420396,90.4024627868617,5.3282375354855,"F005","P1","P46"
"G2","Y2_L1","L1","Y2","2","B3",6,7,"G2","fullrep_MET",1000,166,7.59199608755532,44.8744595792768,31.2009981393474,92.3530764856972,7.59199608755532,"F001","P1","P32"
"G28","Y2_L1","L1","Y2","2","B2",5,2,"G28","fullrep_MET",1000,167,7.70068860187555,37.1512789191228,32.2695083305784,84.3010953682287,7.70068860187555,"F003","P1","P24"
"G30","Y2_L1","L1","Y2","2","B3",7,1,"G30","fullrep_MET",1000,168,8.57933127359602,36.4821119445955,28.9502083796976,105.331865298508,8.57933127359602,"F003","P1","P24"
"G25","Y2_L1","L1","Y2","2","B1",2,1,"G25","fullrep_MET",1000,169,7.45279264606799,32.9537243844415,28.8767822636539,107.776300171889,7.45279264606799,"F003","P1","P24"
"G14","Y2_L1","L1","Y2","2","B1",2,6,"G14","fullrep_MET",1000,170,5.68615893702498,42.6036295033482,25,94.2355953814172,5.68615893702498,"F002","P1","P36"
"G24","Y2_L1","L1","Y2","2","B3",6,3,"G24","fullrep_MET",1000,171,6.69571357073455,59.8436370238709,25,87.8196202092139,6.69571357073455,"F003","P1","P24"
"G32","Y2_L1","L1","Y2","2","B2",5,6,"G32","fullrep_MET",1000,172,7.40907442629479,41.6719063618571,31.2152102777931,108.389035947988,7.40907442629479,"F004","P1","P71"
"G36","Y2_L1","L1","Y2","2","B1",1,4,"G36","fullrep_MET",1000,173,7.10020306235711,36.1135744062805,31.6381359668217,98.8912277297783,7.10020306235711,"F004","P1","P71"
"G38","Y2_L1","L1","Y2","2","B1",3,3,"G38","fullrep_MET",1000,174,7.26004314746471,35.3751292898993,29.8777606837083,118.906353211367,7.26004314746471,"F004","P1","P71"
"G6","Y2_L1","L1","Y2","2","B2",4,4,"G6","fullrep_MET",1000,175,7.77017993618232,45.9118351379334,25.8738639915862,95.7051223047393,7.77017993618232,"F001","P1","P32"
"G44","Y2_L1","L1","Y2","2","B2",4,5,"G44","fullrep_MET",1000,176,5.42669676381623,38.2802336695993,33.9249443630561,97.5880049084941,5.42669676381623,"F005","P1","P46"
"G27","Y2_L1","L1","Y2","2","B2",5,7,"G27","fullrep_MET",1000,177,6.64468072832687,38.2744780281828,32.9486950683106,97.6580570720064,6.64468072832687,"F003","P1","P24"
"G13","Y2_L1","L1","Y2","2","B2",5,5,"G13","fullrep_MET",1000,178,8.74494603845087,29.4853502648814,35.5498795791422,108.44169536152,8.74494603845087,"F002","P1","P36"
"G19","Y2_L1","L1","Y2","2","B1",1,6,"G19","fullrep_MET",1000,179,7.40702313150059,41.251331939803,28.2508468194545,98.1511055742267,7.40702313150059,"F002","P1","P36"
"G43","Y2_L1","L1","Y2","2","B3",6,5,"G43","fullrep_MET",1000,180,9.5,46.5680475227262,35.021688972732,96.0043373710474,9.5,"F005","P1","P46"
"G18","Y2_L1","L1","Y2","2","B2",3,8,"G18","fullrep_MET",1000,181,7.15021612901232,38.2414240438317,30.5349085006972,90.8169528148458,7.15021612901232,"F002","P1","P36"
"G49","Y2_L1","L1","Y2","2","B3",6,8,"G49","fullrep_MET",1000,182,6.53597592047911,43.3471601989558,27.4280024790258,101.601261914728,6.53597592047911,"F005","P1","P46"
"G12","Y2_L1","L1","Y2","2","B1",3,4,"G12","fullrep_MET",1000,183,7.87697694954894,35.8863041328695,34.1999462241655,96.129470656931,7.87697694954894,"F002","P1","P36"
"G29","Y2_L1","L1","Y2","2","B1",3,1,"G29","fullrep_MET",1000,184,8.79710360792914,28.4065121842888,33.7312098458046,99.1471517484197,8.79710360792914,"F003","P1","P24"
"G8","Y2_L1","L1","Y2","2","B1",2,3,"G8","fullrep_MET",1000,185,7.39577191470752,27.6911312404543,30.3189887211092,101.277506629596,7.39577191470752,"F001","P1","P32"
"G17","Y2_L1","L1","Y2","2","B2",3,5,"G17","fullrep_MET",1000,186,7.45891152358962,33.3198399473416,29.770185327423,83.1282964406158,7.45891152358962,"F002","P1","P36"
"G42","Y2_L1","L1","Y2","2","B2",5,4,"G42","fullrep_MET",1000,187,4.57798261034632,39.757487462138,31.5541748602759,89.5570264368545,4.57798261034632,"F005","P1","P46"
"G31","Y2_L1","L1","Y2","2","B1",1,3,"G31","fullrep_MET",1000,188,7.07175824646183,29.3603946040623,27.4910853297697,98.0727389373465,7.07175824646183,"F004","P1","P71"
"G21","Y2_L1","L1","Y2","2","B1",1,5,"G21","fullrep_MET",1000,189,5.82531488750853,29.0642664031421,30.4373894529765,100.870221467884,5.82531488750853,"F003","P1","P24"
"G35","Y2_L1","L1","Y2","2","B2",4,1,"G35","fullrep_MET",1000,190,4.48241508911888,42.2411251429499,25.6260677654282,80.8887945667708,4.48241508911888,"F004","P1","P71"
"G22","Y2_L1","L1","Y2","2","B2",3,7,"G22","fullrep_MET",1000,191,7.37074669083283,39.1413909772784,25,80.6378613096007,7.37074669083283,"F003","P1","P24"
"G40","Y2_L1","L1","Y2","2","B2",3,6,"G40","fullrep_MET",1000,192,7.34275370005415,44.8645406236742,27.9638868442908,108.964401993695,7.34275370005415,"F004","P1","P71"
"G26","Y2_L1","L1","Y2","2","B1",1,8,"G26","fullrep_MET",1000,193,6.38385999016359,28.9040563656847,25.054824295401,86.3616083572837,6.38385999016359,"F003","P1","P24"
"G10","Y2_L1","L1","Y2","2","B1",2,7,"G10","fullrep_MET",1000,194,7.87564482192395,33.0534785935821,32.1478227213117,98.9367410490098,7.87564482192395,"F001","P1","P32"
"G23","Y2_L1","L1","Y2","2","B1",2,8,"G23","fullrep_MET",1000,195,6.8972239040267,28.4563647129763,28.1469782659122,81.1065890920231,6.8972239040267,"F003","P1","P24"
"G39","Y2_L1","L1","Y2","2","B1",1,2,"G39","fullrep_MET",1000,196,7.3855963374184,43.7875577655032,28.1819053330978,94.9337131570955,7.3855963374184,"F004","P1","P71"
"G34","Y2_L1","L1","Y2","2","B3",6,2,"G34","fullrep_MET",1000,197,6.6261978567733,30.9252964187766,33.840200418015,111.425318304251,6.6261978567733,"F004","P1","P71"
"G5","Y2_L1","L1","Y2","2","B2",4,6,"G5","fullrep_MET",1000,198,6.82216212010452,28.3715117740795,31.3392687766252,89.7957066416382,6.82216212010452,"F001","P1","P32"
"G16","Y2_L1","L1","Y2","2","B1",3,2,"G16","fullrep_MET",1000,199,8.36907708942951,26.6542210278145,40,107.681674737762,8.36907708942951,"F002","P1","P36"
"G50","Y2_L1","L1","Y2","2","B3",6,1,"G50","fullrep_MET",1000,200,6.71646726022034,40.8394080934317,31.5396909222238,104.961264190241,6.71646726022034,"F005","P1","P46"
"G23","Y1_L2","L2","Y1","1","B3",6,7,"G23","fullrep_MET",1000,201,7.37129565745935,32.0089393401193,26.0418523916949,80,7.37129565745935,"F003","P1","P24"
"G44","Y1_L2","L2","Y1","1","B2",4,8,"G44","fullrep_MET",1000,202,7.54586415616804,25.0336907646269,25,83.8917169399902,7.54586415616804,"F005","P1","P46"
"G25","Y1_L2","L2","Y1","1","B2",3,5,"G25","fullrep_MET",1000,203,9.5,36.685165996626,28.2836702648104,80,9.5,"F003","P1","P24"
"G14","Y1_L2","L2","Y1","1","B3",7,2,"G14","fullrep_MET",1000,204,7.35299618667789,31.9105629452236,28.751240109937,105.110602105732,7.35299618667789,"F002","P1","P36"
"G4","Y1_L2","L2","Y1","1","B2",5,2,"G4","fullrep_MET",1000,205,7.37460997765741,30.663298512748,26.5661280901899,92.4226877913996,7.37460997765741,"F001","P1","P32"
"G46","Y1_L2","L2","Y1","1","B3",6,4,"G46","fullrep_MET",1000,206,7.44037922524323,29.638413536014,29.053910952779,88.8269694293561,7.44037922524323,"F005","P1","P46"
"G22","Y1_L2","L2","Y1","1","B1",1,5,"G22","fullrep_MET",1000,207,7.55139948203861,31.3326844135751,25,80,7.55139948203861,"F003","P1","P24"
"G7","Y1_L2","L2","Y1","1","B2",5,6,"G7","fullrep_MET",1000,208,5.04674216893723,25.8100309689586,30.9053547856819,95.7066298997116,5.04674216893723,"F001","P1","P32"
"G49","Y1_L2","L2","Y1","1","B1",2,6,"G49","fullrep_MET",1000,209,4.52302846244483,32.0968636285441,28.3127842164508,105.324544636502,4.52302846244483,"F005","P1","P46"
"G2","Y1_L2","L2","Y1","1","B2",4,6,"G2","fullrep_MET",1000,210,6.97308213839888,39.9146374018638,26.2999855758342,96.9429479405475,6.97308213839888,"F001","P1","P32"
"G24","Y1_L2","L2","Y1","1","B1",2,4,"G24","fullrep_MET",1000,211,7.6319045296871,36.7196387787765,25.0455980802894,92.959582394621,7.6319045296871,"F003","P1","P24"
"G41","Y1_L2","L2","Y1","1","B1",3,1,"G41","fullrep_MET",1000,212,7.00004879577636,34.483326115375,32.391357024488,90.4561620932207,7.00004879577636,"F005","P1","P46"
"G48","Y1_L2","L2","Y1","1","B1",3,4,"G48","fullrep_MET",1000,213,6.94552326458833,33.2130679698814,26.4803867668174,96.5043239873587,6.94552326458833,"F005","P1","P46"
"G28","Y1_L2","L2","Y1","1","B2",5,3,"G28","fullrep_MET",1000,214,8.64509992312245,30.3777317489917,29.7589633336911,89.8056751917605,8.64509992312245,"F003","P1","P24"
"G39","Y1_L2","L2","Y1","1","B1",3,2,"G39","fullrep_MET",1000,215,6.69893848421409,37.8708327587608,27.4758874215304,87.1434698272219,6.69893848421409,"F004","P1","P71"
"G18","Y1_L2","L2","Y1","1","B2",4,1,"G18","fullrep_MET",1000,216,7.98093898709775,42.1008787635777,25.768648613776,96.413534985063,7.98093898709775,"F002","P1","P36"
"G37","Y1_L2","L2","Y1","1","B3",6,3,"G37","fullrep_MET",1000,217,6.50731729278646,32.6196480205189,28.7125675761348,101.633699457111,6.50731729278646,"F004","P1","P71"
"G15","Y1_L2","L2","Y1","1","B2",4,4,"G15","fullrep_MET",1000,218,6.26253445723306,40.0650105518749,31.3768531489884,88.7001507552277,6.26253445723306,"F002","P1","P36"
"G12","Y1_L2","L2","Y1","1","B2",5,1,"G12","fullrep_MET",1000,219,8.08760248743233,34.5883220105769,29.6848661532837,108.581601221417,8.08760248743233,"F002","P1","P36"
"G38","Y1_L2","L2","Y1","1","B1",1,8,"G38","fullrep_MET",1000,220,7.4633519317529,27.49746899409,26.578819171875,102.287731754349,7.4633519317529,"F004","P1","P71"
"G20","Y1_L2","L2","Y1","1","B1",1,6,"G20","fullrep_MET",1000,221,8.84168199336173,42.3569927181508,28.4239846378836,105.169284076347,8.84168199336173,"F002","P1","P36"
"G10","Y1_L2","L2","Y1","1","B1",1,2,"G10","fullrep_MET",1000,222,6.37114179266444,33.7909286421583,25,94.8996480524705,6.37114179266444,"F001","P1","P32"
"G50","Y1_L2","L2","Y1","1","B2",3,6,"G50","fullrep_MET",1000,223,6.68962150586174,29.0515754918465,26.7507103575418,107.701498926749,6.68962150586174,"F005","P1","P46"
"G21","Y1_L2","L2","Y1","1","B2",4,7,"G21","fullrep_MET",1000,224,5.93635809727318,20.2892297526553,25,86.9160033670215,5.93635809727318,"F003","P1","P24"
"G1","Y1_L2","L2","Y1","1","B2",5,7,"G1","fullrep_MET",1000,225,4.69793999608988,30.1592338788339,25,85.5847160406213,4.69793999608988,"F001","P1","P32"
"G9","Y1_L2","L2","Y1","1","B3",6,1,"G9","fullrep_MET",1000,226,5.82764378395309,31.9612554169627,29.1345989292907,97.6564023648487,5.82764378395309,"F001","P1","P32"
"G43","Y1_L2","L2","Y1","1","B3",6,2,"G43","fullrep_MET",1000,227,6.58440457555024,34.3312780558731,25.8991355980775,99.9696740533329,6.58440457555024,"F005","P1","P46"
"G3","Y1_L2","L2","Y1","1","B3",6,6,"G3","fullrep_MET",1000,228,6.65308660398183,24.1459005298239,29.5429468179272,81.4935522100731,6.65308660398183,"F001","P1","P32"
"G16","Y1_L2","L2","Y1","1","B2",4,2,"G16","fullrep_MET",1000,229,8.37324093688711,23.4714495884354,32.017877374884,102.588447877838,8.37324093688711,"F002","P1","P36"
"G45","Y1_L2","L2","Y1","1","B1",1,3,"G45","fullrep_MET",1000,230,5.51819347415095,38.1997038876538,34.1465208270375,90.7037246396664,5.51819347415095,"F005","P1","P46"
"G31","Y1_L2","L2","Y1","1","B1",2,3,"G31","fullrep_MET",1000,231,7.70997849435212,27.7381715102993,27.4150748680669,84.573351317702,7.70997849435212,"F004","P1","P71"
"G30","Y1_L2","L2","Y1","1","B1",2,8,"G30","fullrep_MET",1000,232,6.15563447053215,27.8895030392093,25,98.2611819153695,6.15563447053215,"F003","P1","P24"
"G35","Y1_L2","L2","Y1","1","B3",6,8,"G35","fullrep_MET",1000,233,6.42343097113802,37.0217709166733,25,84.1498979253191,6.42343097113802,"F004","P1","P71"
"G42","Y1_L2","L2","Y1","1","B1",1,4,"G42","fullrep_MET",1000,234,4.4165274909456,36.2823676142901,30.2372094079704,83.5510577159716,4.4165274909456,"F005","P1","P46"
"G27","Y1_L2","L2","Y1","1","B1",1,7,"G27","fullrep_MET",1000,235,5.942345297582,36.5350360896351,25.0377349489814,84.3509880377024,5.942345297582,"F003","P1","P24"
"G29","Y1_L2","L2","Y1","1","B1",3,3,"G29","fullrep_MET",1000,236,7.43771777707078,26.9385381912067,27.7681149596964,99.8905335861441,7.43771777707078,"F003","P1","P24"
"G19","Y1_L2","L2","Y1","1","B2",5,5,"G19","fullrep_MET",1000,237,7.03166288436967,36.556765356379,29.5941240214057,91.5630626469597,7.03166288436967,"F002","P1","P36"
"G8","Y1_L2","L2","Y1","1","B2",4,3,"G8","fullrep_MET",1000,238,7.22495114211546,22.9071237119595,27.0812045433208,96.5654028146134,7.22495114211546,"F001","P1","P32"
"G17","Y1_L2","L2","Y1","1","B1",2,1,"G17","fullrep_MET",1000,239,5.19472279968595,41.0336319281974,28.150341769707,88.9975467831485,5.19472279968595,"F002","P1","P36"
"G11","Y1_L2","L2","Y1","1","B2",3,8,"G11","fullrep_MET",1000,240,7.72078038552739,29.6261923816862,31.7499397576071,92.7311588995297,7.72078038552739,"F002","P1","P36"
"G34","Y1_L2","L2","Y1","1","B3",7,1,"G34","fullrep_MET",1000,241,6.42314320532925,30.6827884953726,30.0959011091957,105.86123904491,6.42314320532925,"F004","P1","P71"
"G26","Y1_L2","L2","Y1","1","B3",6,5,"G26","fullrep_MET",1000,242,6.89418487152685,28.336616212357,25,96.5107611393026,6.89418487152685,"F003","P1","P24"
"G5","Y1_L2","L2","Y1","1","B2",5,8,"G5","fullrep_MET",1000,243,7.44090792129943,20.1899660107246,27.6950638262852,95.2079103770128,7.44090792129943,"F001","P1","P32"
"G6","Y1_L2","L2","Y1","1","B1",2,2,"G6","fullrep_MET",1000,244,7.00886350028926,36.8329031690087,25.7126751711995,93.7739768795293,7.00886350028926,"F001","P1","P32"
"G32","Y1_L2","L2","Y1","1","B2",4,5,"G32","fullrep_MET",1000,245,5.78679376612167,34.8883159357322,31.8823186657428,92.582745403723,5.78679376612167,"F004","P1","P71"
"G47","Y1_L2","L2","Y1","1","B2",3,7,"G47","fullrep_MET",1000,246,7.14522402819668,29.5609541796805,25,82.6093189890743,7.14522402819668,"F005","P1","P46"
"G36","Y1_L2","L2","Y1","1","B1",2,7,"G36","fullrep_MET",1000,247,6.16686227720988,33.0579363284731,25.1124357265386,95.3241607940214,6.16686227720988,"F004","P1","P71"
"G40","Y1_L2","L2","Y1","1","B1",1,1,"G40","fullrep_MET",1000,248,7.6042160918297,39.520555434007,26.078713097126,95.3914971606619,7.6042160918297,"F004","P1","P71"
"G33","Y1_L2","L2","Y1","1","B1",2,5,"G33","fullrep_MET",1000,249,8.1300342635757,32.9513888269879,26.552822225744,98.9210351370706,8.1300342635757,"F004","P1","P71"
"G13","Y1_L2","L2","Y1","1","B2",5,4,"G13","fullrep_MET",1000,250,8.22438225019376,28.8309158836448,32.6109626750775,112.390076270555,8.22438225019376,"F002","P1","P36"
"G50","Y1_L2","L2","Y1","2","B1",1,6,"G50","fullrep_MET",1000,251,5.72211109115343,31.2453833449091,27.7335964027673,113.617496919907,5.72211109115343,"F005","P1","P46"
"G48","Y1_L2","L2","Y1","2","B2",5,6,"G48","fullrep_MET",1000,252,6.61495693547568,25.636547836053,25.0104286318245,104.871594601157,6.61495693547568,"F005","P1","P46"
"G6","Y1_L2","L2","Y1","2","B1",2,3,"G6","fullrep_MET",1000,253,6.96502149985775,38.512928487997,27.0288054818267,107.525637206488,6.96502149985775,"F001","P1","P32"
"G12","Y1_L2","L2","Y1","2","B1",2,5,"G12","fullrep_MET",1000,254,5.88261101118373,34.0778020687158,31.5380779961556,110.618047403485,5.88261101118373,"F002","P1","P36"
"G43","Y1_L2","L2","Y1","2","B2",3,8,"G43","fullrep_MET",1000,255,5.8323369916618,32.4039360659441,26.927508158181,83.6170675909438,5.8323369916618,"F005","P1","P46"
"G39","Y1_L2","L2","Y1","2","B2",4,8,"G39","fullrep_MET",1000,256,7.31251416885708,28.2734917083129,29.0099451866004,87.0088561249444,7.31251416885708,"F004","P1","P71"
"G7","Y1_L2","L2","Y1","2","B1",1,2,"G7","fullrep_MET",1000,257,5.89763606211819,23.9001739792978,30.9784440033722,91.0361013456747,5.89763606211819,"F001","P1","P32"
"G30","Y1_L2","L2","Y1","2","B3",6,3,"G30","fullrep_MET",1000,258,7.54571884109483,28.8550753357944,26.8343571775394,102.635194499984,7.54571884109483,"F003","P1","P24"
"G11","Y1_L2","L2","Y1","2","B3",6,6,"G11","fullrep_MET",1000,259,9.03487498836642,30.5032812545423,32.2262647207865,92.2336288024178,9.03487498836642,"F002","P1","P36"
"G47","Y1_L2","L2","Y1","2","B3",6,5,"G47","fullrep_MET",1000,260,7.94684811278553,38.8682302046661,27.2592681442697,94.8281807786496,7.94684811278553,"F005","P1","P46"
"G16","Y1_L2","L2","Y1","2","B2",3,6,"G16","fullrep_MET",1000,261,8.42540935678331,23.0361100046039,31.2297063829101,95.2986177081867,8.42540935678331,"F002","P1","P36"
"G38","Y1_L2","L2","Y1","2","B2",4,4,"G38","fullrep_MET",1000,262,7.10851309627891,32.1824559693324,27.7992418264173,120.157562077506,7.10851309627891,"F004","P1","P71"
"G5","Y1_L2","L2","Y1","2","B1",1,5,"G5","fullrep_MET",1000,263,6.09704215359486,17.7780253948285,29.7506040895611,96.5772505040864,6.09704215359486,"F001","P1","P32"
"G1","Y1_L2","L2","Y1","2","B2",5,3,"G1","fullrep_MET",1000,264,5.334611468837,37.7791227887752,26.2293268397887,89.0575482376056,5.334611468837,"F001","P1","P32"
"G22","Y1_L2","L2","Y1","2","B3",6,1,"G22","fullrep_MET",1000,265,8.57380752955138,35.850014575967,25,91.3769324107636,8.57380752955138,"F003","P1","P24"
"G31","Y1_L2","L2","Y1","2","B2",4,1,"G31","fullrep_MET",1000,266,7.62907174375906,32.2759412437738,29.1216081682643,89.2587274862656,7.62907174375906,"F004","P1","P71"
"G26","Y1_L2","L2","Y1","2","B1",3,2,"G26","fullrep_MET",1000,267,6.10874923891665,22.6919643334167,25,91.6948739291895,6.10874923891665,"F003","P1","P24"
"G20","Y1_L2","L2","Y1","2","B2",5,5,"G20","fullrep_MET",1000,268,7.37308417872695,35.5343895719882,32.4218612573397,98.6442372727476,7.37308417872695,"F002","P1","P36"
"G17","Y1_L2","L2","Y1","2","B1",3,4,"G17","fullrep_MET",1000,269,5.85140940825325,32.1165712717149,25.5486206171176,89.753548373395,5.85140940825325,"F002","P1","P36"
"G29","Y1_L2","L2","Y1","2","B1",1,1,"G29","fullrep_MET",1000,270,8.11588022350141,17.0959035140785,29.9193148798302,96.4764912866367,8.11588022350141,"F003","P1","P24"
"G23","Y1_L2","L2","Y1","2","B2",4,7,"G23","fullrep_MET",1000,271,6.49959903546052,26.5238633388104,25,91.4651833669443,6.49959903546052,"F003","P1","P24"
"G8","Y1_L2","L2","Y1","2","B1",2,7,"G8","fullrep_MET",1000,272,6.52983297363026,21.2429653093947,29.8219696117184,96.1219745099021,6.52983297363026,"F001","P1","P32"
"G28","Y1_L2","L2","Y1","2","B1",2,4,"G28","fullrep_MET",1000,273,6.64280489462162,35.8963585488557,33.2813740316443,81.4113643810649,6.64280489462162,"F003","P1","P24"
"G14","Y1_L2","L2","Y1","2","B1",1,4,"G14","fullrep_MET",1000,274,6.99386287371109,36.2815920417486,26.6039128478515,110.724135834763,6.99386287371109,"F002","P1","P36"
"G13","Y1_L2","L2","Y1","2","B2",5,1,"G13","fullrep_MET",1000,275,8.98969849113221,27.968575795012,32.6582621713757,112.653552271006,8.98969849113221,"F002","P1","P36"
"G37","Y1_L2","L2","Y1","2","B3",6,7,"G37","fullrep_MET",1000,276,7.02168654672173,26.6281109708806,30.1862533244324,102.607956869092,7.02168654672173,"F004","P1","P71"
"G27","Y1_L2","L2","Y1","2","B1",2,2,"G27","fullrep_MET",1000,277,5.95066487247073,32.7411191882154,25,87.0415140476252,5.95066487247073,"F003","P1","P24"
"G9","Y1_L2","L2","Y1","2","B2",4,6,"G9","fullrep_MET",1000,278,6.08482536788772,27.9288640971698,30.34342408423,90.6998868601753,6.08482536788772,"F001","P1","P32"
"G18","Y1_L2","L2","Y1","2","B1",1,3,"G18","fullrep_MET",1000,279,7.43469318436528,40.4448274771903,27.7168637731218,94.4260990064386,7.43469318436528,"F002","P1","P36"
"G32","Y1_L2","L2","Y1","2","B2",4,3,"G32","fullrep_MET",1000,280,5.34055066669205,46.3807788352873,27.9681410494547,102.409566985122,5.34055066669205,"F004","P1","P71"
"G45","Y1_L2","L2","Y1","2","B1",1,7,"G45","fullrep_MET",1000,281,4,30.1810758421275,30.6120641507305,103.882244460463,4,"F005","P1","P46"
"G25","Y1_L2","L2","Y1","2","B2",5,7,"G25","fullrep_MET",1000,282,7.38066430856511,34.7513664040503,29.0075075491647,95.0910156160136,7.38066430856511,"F003","P1","P24"
"G15","Y1_L2","L2","Y1","2","B2",4,2,"G15","fullrep_MET",1000,283,7.08686814450244,39.471535822819,33.0416519971549,80,7.08686814450244,"F002","P1","P36"
"G3","Y1_L2","L2","Y1","2","B2",5,4,"G3","fullrep_MET",1000,284,6.83505984142789,26.2916167895229,27.6780404408407,81.3962615493155,6.83505984142789,"F001","P1","P32"
"G24","Y1_L2","L2","Y1","2","B2",5,8,"G24","fullrep_MET",1000,285,7.65247883785493,39.4421632329197,25,88.8046509168945,7.65247883785493,"F003","P1","P24"
"G21","Y1_L2","L2","Y1","2","B2",3,5,"G21","fullrep_MET",1000,286,6.11900014523252,23.2413963858182,25.5234067170314,89.3801693069275,6.11900014523252,"F003","P1","P24"
"G36","Y1_L2","L2","Y1","2","B1",2,6,"G36","fullrep_MET",1000,287,6.30267876734213,28.6012087772756,33.0046502616128,112.809661192812,6.30267876734213,"F004","P1","P71"
"G44","Y1_L2","L2","Y1","2","B2",3,7,"G44","fullrep_MET",1000,288,5.90281681183321,30.6875670553577,26.0263401051598,107.075495780673,5.90281681183321,"F005","P1","P46"
"G10","Y1_L2","L2","Y1","2","B2",4,5,"G10","fullrep_MET",1000,289,7.58659042055355,28.0165912963608,30.3188163829916,87.2873346805261,7.58659042055355,"F001","P1","P32"
"G46","Y1_L2","L2","Y1","2","B2",5,2,"G46","fullrep_MET",1000,290,7.68500942298315,18.2197063248891,32.1537399769761,88.44409403339,7.68500942298315,"F005","P1","P46"
"G33","Y1_L2","L2","Y1","2","B1",3,3,"G33","fullrep_MET",1000,291,6.28898791390894,31.2589282606576,27.7359288006725,102.486405276792,6.28898791390894,"F004","P1","P71"
"G2","Y1_L2","L2","Y1","2","B3",6,2,"G2","fullrep_MET",1000,292,7.96083121396806,43.3285659354675,31.1205033928623,107.797749095777,7.96083121396806,"F001","P1","P32"
"G49","Y1_L2","L2","Y1","2","B1",2,8,"G49","fullrep_MET",1000,293,4.52898446565621,29.2995589420055,30.6042235895533,94.9757814032282,4.52898446565621,"F005","P1","P46"
"G35","Y1_L2","L2","Y1","2","B3",7,2,"G35","fullrep_MET",1000,294,5.71630231548441,39.9012648351597,25.7933478785508,86.754941875904,5.71630231548441,"F004","P1","P71"
"G19","Y1_L2","L2","Y1","2","B1",2,1,"G19","fullrep_MET",1000,295,7.56701113030634,38.9414366246465,25,93.2921704358102,7.56701113030634,"F002","P1","P36"
"G34","Y1_L2","L2","Y1","2","B3",7,1,"G34","fullrep_MET",1000,296,5.4571342451155,27.3401446158655,31.302698133444,118.943883025056,5.4571342451155,"F004","P1","P71"
"G4","Y1_L2","L2","Y1","2","B3",6,4,"G4","fullrep_MET",1000,297,6.45894444161994,26.5695743613431,25.1304242648842,94.498235444868,6.45894444161994,"F001","P1","P32"
